"IndexName","Date","P/E","P/B","Div Yield %"
"NIFTY MIDCAP 150","24 Jul 2024","42.54","5.39",".71"
"NIFTY MIDCAP 150","23 Jul 2024","42.28","5.34",".71"
"NIFTY MIDCAP 150","22 Jul 2024","42.61","5.49",".71"
"NIFTY MIDCAP 150","19 Jul 2024","42.17","5.44",".74"
"NIFTY MIDCAP 150","18 Jul 2024","43.11","5.55",".69"
"NIFTY MIDCAP 150","16 Jul 2024","43.58","5.61",".68"
"NIFTY MIDCAP 150","15 Jul 2024","43.57","5.59",".66"
"NIFTY MIDCAP 150","12 Jul 2024","43.27","5.58",".69"
"NIFTY MIDCAP 150","11 Jul 2024","43.29","5.58",".68"
"NIFTY MIDCAP 150","10 Jul 2024","43.2","5.57",".68"
"NIFTY MIDCAP 150","09 Jul 2024","43.37","5.59",".67"
"NIFTY MIDCAP 150","08 Jul 2024","43.25","5.57",".66"
"NIFTY MIDCAP 150","05 Jul 2024","43.38","5.59",".68"
"NIFTY MIDCAP 150","04 Jul 2024","43.1","5.55",".67"
"NIFTY MIDCAP 150","03 Jul 2024","42.82","5.52",".67"
"NIFTY MIDCAP 150","02 Jul 2024","42.49","5.47",".67"
"NIFTY MIDCAP 150","01 Jul 2024","42.73","5.51",".67"
"NIFTY MIDCAP 150","28 Jun 2024","42.33","5.45",".68"
"NIFTY MIDCAP 150","27 Jun 2024","42.09","5.41",".69"
"NIFTY MIDCAP 150","26 Jun 2024","42","5.4",".69"
"NIFTY MIDCAP 150","25 Jun 2024","42.11","5.41",".69"
"NIFTY MIDCAP 150","24 Jun 2024","42.21","5.42",".68"
"NIFTY MIDCAP 150","21 Jun 2024","42.11","5.41",".69"
"NIFTY MIDCAP 150","20 Jun 2024","42.18","5.42",".69"
"NIFTY MIDCAP 150","19 Jun 2024","41.82","5.38",".7"
"NIFTY MIDCAP 150","18 Jun 2024","42.27","5.44",".69"
"NIFTY MIDCAP 150","14 Jun 2024","42.04","5.41",".67"
"NIFTY MIDCAP 150","13 Jun 2024","41.6","5.36",".67"
"NIFTY MIDCAP 150","12 Jun 2024","41.29","5.37",".68"
"NIFTY MIDCAP 150","11 Jun 2024","40.88","5.31",".69"
"NIFTY MIDCAP 150","10 Jun 2024","40.55","5.27",".69"
"NIFTY MIDCAP 150","07 Jun 2024","40.44","5.25",".72"
"NIFTY MIDCAP 150","06 Jun 2024","39.88","5.18",".71"
"NIFTY MIDCAP 150","05 Jun 2024","39.03","5.07",".72"
"NIFTY MIDCAP 150","04 Jun 2024","37.58","4.88",".75"
"NIFTY MIDCAP 150","03 Jun 2024","40.47","5.25",".7"
"NIFTY MIDCAP 150","31 May 2024","39.46","5.1",".72"
"NIFTY MIDCAP 150","30 May 2024","36.65","4.94",".71"
"NIFTY MIDCAP 150","29 May 2024","36.95","5",".7"
"NIFTY MIDCAP 150","28 May 2024","37.06","5.01",".7"
"NIFTY MIDCAP 150","27 May 2024","37.43","5.05",".69"
"NIFTY MIDCAP 150","24 May 2024","37.33","5.03",".7"
"NIFTY MIDCAP 150","23 May 2024","37.39","5.03",".7"
"NIFTY MIDCAP 150","22 May 2024","37.21","5.01",".7"
"NIFTY MIDCAP 150","21 May 2024","37.04","4.99",".71"
"NIFTY MIDCAP 150","18 May 2024","36.8","4.98",".71"
"NIFTY MIDCAP 150","17 May 2024","36.61","4.95",".71"
"NIFTY MIDCAP 150","16 May 2024","36.18","4.9",".72"
"NIFTY MIDCAP 150","15 May 2024","35.84","4.85",".73"
"NIFTY MIDCAP 150","14 May 2024","35.23","4.81",".72"
"NIFTY MIDCAP 150","13 May 2024","35.01","4.76",".73"
"NIFTY MIDCAP 150","10 May 2024","34.67","4.74",".73"
"NIFTY MIDCAP 150","09 May 2024","34.46","4.69",".74"
"NIFTY MIDCAP 150","08 May 2024","35.07","4.78",".75"
"NIFTY MIDCAP 150","07 May 2024","34.93","4.75",".75"
"NIFTY MIDCAP 150","06 May 2024","35.64","4.84",".72"
"NIFTY MIDCAP 150","03 May 2024","35.87","4.87",".71"
"NIFTY MIDCAP 150","02 May 2024","35.95","4.87",".71"
"NIFTY MIDCAP 150","30 Apr 2024","35.49","4.85",".71"
"NIFTY MIDCAP 150","29 Apr 2024","35.48","4.84",".72"
"NIFTY MIDCAP 150","26 Apr 2024","35.45","4.82",".72"
"NIFTY MIDCAP 150","25 Apr 2024","35.16","4.81",".72"
"NIFTY MIDCAP 150","24 Apr 2024","35.04","4.8",".72"
"NIFTY MIDCAP 150","23 Apr 2024","34.75","4.76",".73"
"NIFTY MIDCAP 150","22 Apr 2024","34.43","4.71",".74"
"NIFTY MIDCAP 150","19 Apr 2024","34.22","4.68",".74"
"NIFTY MIDCAP 150","18 Apr 2024","34.38","4.7",".73"
"NIFTY MIDCAP 150","16 Apr 2024","34.5","4.72",".74"
"NIFTY MIDCAP 150","15 Apr 2024","34.55","4.72",".74"
"NIFTY MIDCAP 150","12 Apr 2024","35.02","4.79",".73"
"NIFTY MIDCAP 150","10 Apr 2024","35.19","4.95","0.73"
"NIFTY MIDCAP 150","09 Apr 2024","34.95","4.91","0.73"
"NIFTY MIDCAP 150","08 Apr 2024","35.04","4.92","0.73"
"NIFTY MIDCAP 150","05 Apr 2024","34.96","4.91","0.74"
"NIFTY MIDCAP 150","04 Apr 2024","34.80","4.88","0.74"
"NIFTY MIDCAP 150","03 Apr 2024","34.78","4.88","0.74"
"NIFTY MIDCAP 150","02 Apr 2024","34.62","4.86","0.72"
"NIFTY MIDCAP 150","01 Apr 2024","34.24","4.81","0.73"
"NIFTY MIDCAP 150","28 Mar 2024","33.63","4.72","0.78"
"NIFTY MIDCAP 150","27 Mar 2024","26.74","4.34","0.87"
"NIFTY MIDCAP 150","26 Mar 2024","26.71","4.34","0.88"
"NIFTY MIDCAP 150","22 Mar 2024","26.46","4.30","0.89"
"NIFTY MIDCAP 150","21 Mar 2024","26.30","4.27","0.88"
"NIFTY MIDCAP 150","20 Mar 2024","25.72","4.18","0.90"
"NIFTY MIDCAP 150","19 Mar 2024","25.74","4.18","0.90"
"NIFTY MIDCAP 150","18 Mar 2024","26.03","4.23","0.89"
"NIFTY MIDCAP 150","15 Mar 2024","26.09","4.24","0.87"
"NIFTY MIDCAP 150","14 Mar 2024","26.17","4.25","0.87"
"NIFTY MIDCAP 150","13 Mar 2024","25.62","4.16","0.89"
"NIFTY MIDCAP 150","12 Mar 2024","26.74","4.34","0.85"
"NIFTY MIDCAP 150","11 Mar 2024","27.08","4.40","0.84"
"NIFTY MIDCAP 150","07 Mar 2024","27.21","4.42","0.84"
"NIFTY MIDCAP 150","06 Mar 2024","27.14","4.41","0.84"
"NIFTY MIDCAP 150","05 Mar 2024","27.31","4.44","0.84"
"NIFTY MIDCAP 150","04 Mar 2024","27.38","4.45","0.83"
"NIFTY MIDCAP 150","02 Mar 2024","27.35","4.44","0.83"
"NIFTY MIDCAP 150","01 Mar 2024","27.17","4.41","0.84"
"NIFTY MIDCAP 150","29 Feb 2024","26.96","4.38","0.85"
"NIFTY MIDCAP 150","28 Feb 2024","26.83","4.36","0.85"
"NIFTY MIDCAP 150","27 Feb 2024","27.32","4.44","0.84"
"NIFTY MIDCAP 150","26 Feb 2024","27.36","4.44","0.81"
"NIFTY MIDCAP 150","23 Feb 2024","27.44","4.46","0.84"
"NIFTY MIDCAP 150","22 Feb 2024","27.34","4.44","0.84"
"NIFTY MIDCAP 150","21 Feb 2024","27.13","4.41","0.86"
"NIFTY MIDCAP 150","20 Feb 2024","27.42","4.46","0.85"
"NIFTY MIDCAP 150","19 Feb 2024","27.48","4.46","0.82"
"NIFTY MIDCAP 150","16 Feb 2024","27.35","4.44","0.86"
"NIFTY MIDCAP 150","15 Feb 2024","27.15","4.41","0.84"
"NIFTY MIDCAP 150","14 Feb 2024","26.87","4.37","0.85"
"NIFTY MIDCAP 150","13 Feb 2024","26.67","4.33","0.86"
"NIFTY MIDCAP 150","12 Feb 2024","26.76","4.32","0.86"
"NIFTY MIDCAP 150","09 Feb 2024","27.62","4.42","0.84"
"NIFTY MIDCAP 150","08 Feb 2024","27.94","4.46","0.85"
"NIFTY MIDCAP 150","07 Feb 2024","27.98","4.47","0.84"
"NIFTY MIDCAP 150","06 Feb 2024","27.83","4.44","0.81"
"NIFTY MIDCAP 150","05 Feb 2024","27.71","4.39","0.83"
"NIFTY MIDCAP 150","02 Feb 2024","27.53","4.39","0.82"
"NIFTY MIDCAP 150","01 Feb 2024","27.36","4.37","0.82"
"NIFTY MIDCAP 150","31 Jan 2024","27.50","4.39","0.82"
"NIFTY MIDCAP 150","30 Jan 2024","26.28","4.33","0.83"
"NIFTY MIDCAP 150","29 Jan 2024","26.68","4.34","0.83"
"NIFTY MIDCAP 150","25 Jan 2024","26.49","4.28","0.85"
"NIFTY MIDCAP 150","24 Jan 2024","26.88","4.30","0.85"
"NIFTY MIDCAP 150","23 Jan 2024","26.55","4.23","0.86"
"NIFTY MIDCAP 150","20 Jan 2024","27.37","4.36","0.84"
"NIFTY MIDCAP 150","19 Jan 2024","27.31","4.34","0.84"
"NIFTY MIDCAP 150","18 Jan 2024","26.93","4.28","0.85"
"NIFTY MIDCAP 150","17 Jan 2024","27.01","4.28","0.85"
"NIFTY MIDCAP 150","16 Jan 2024","27.30","4.32","0.84"
"NIFTY MIDCAP 150","15 Jan 2024","27.39","4.34","0.84"
"NIFTY MIDCAP 150","12 Jan 2024","27.26","4.32","0.84"
"NIFTY MIDCAP 150","11 Jan 2024","27.16","4.30","0.85"
"NIFTY MIDCAP 150","10 Jan 2024","27.05","4.28","0.85"
"NIFTY MIDCAP 150","09 Jan 2024","26.98","4.27","0.85"
"NIFTY MIDCAP 150","08 Jan 2024","26.93","4.26","0.85"
"NIFTY MIDCAP 150","05 Jan 2024","27.16","4.30","0.85"
"NIFTY MIDCAP 150","04 Jan 2024","27.07","4.29","0.85"
"NIFTY MIDCAP 150","03 Jan 2024","26.68","4.22","0.86"
"NIFTY MIDCAP 150","02 Jan 2024","26.62","4.21","0.86"
"NIFTY MIDCAP 150","01 Jan 2024","26.66","4.22","0.86"
