"IndexName","Date","P/E","P/B","Div Yield %"
"NIFTY OIL & GAS","11 Mar 2026","9.7","1.57","2.25"
"NIFTY OIL & GAS","10 Mar 2026","9.69","1.56","2.26"
"NIFTY OIL & GAS","09 Mar 2026","9.72","1.57","2.25"
"NIFTY OIL & GAS","06 Mar 2026","9.96","1.61","2.19"
"NIFTY OIL & GAS","05 Mar 2026","9.98","1.61","2.19"
"NIFTY OIL & GAS","04 Mar 2026","9.83","1.59","2.22"
"NIFTY OIL & GAS","02 Mar 2026","10.14","1.64","2.15"
"NIFTY OIL & GAS","27 Feb 2026","10.36","1.67","2.11"
"NIFTY OIL & GAS","26 Feb 2026","10.39","1.68","2.1"
"NIFTY OIL & GAS","25 Feb 2026","10.3","1.66","2.12"
"NIFTY OIL & GAS","24 Feb 2026","10.32","1.67","2.12"
"NIFTY OIL & GAS","23 Feb 2026","10.27","1.66","2.13"
"NIFTY OIL & GAS","20 Feb 2026","10.22","1.65","2.14"
"NIFTY OIL & GAS","19 Feb 2026","10.17","1.64","2.15"
"NIFTY OIL & GAS","18 Feb 2026","10.28","1.66","2.13"
"NIFTY OIL & GAS","17 Feb 2026","10.24","1.65","2.04"
"NIFTY OIL & GAS","16 Feb 2026","10.37","1.66","2.1"
"NIFTY OIL & GAS","13 Feb 2026","10.27","1.64","2.11"
"NIFTY OIL & GAS","12 Feb 2026","10.47","1.67","2.06"
"NIFTY OIL & GAS","11 Feb 2026","10.59","1.69","2.04"
"NIFTY OIL & GAS","10 Feb 2026","10.55","1.68","2.05"
"NIFTY OIL & GAS","09 Feb 2026","10.51","1.68","2.06"
"NIFTY OIL & GAS","06 Feb 2026","11","1.67","2.64"
"NIFTY OIL & GAS","05 Feb 2026","10.95","1.66","2.65"
"NIFTY OIL & GAS","04 Feb 2026","10.98","1.67","2.64"
"NIFTY OIL & GAS","03 Feb 2026","10.76","1.64","2.7"
"NIFTY OIL & GAS","02 Feb 2026","10.55","1.6","2.76"
"NIFTY OIL & GAS","01 Feb 2026","10.38","1.58","2.81"
"NIFTY OIL & GAS","30 Jan 2026","10.51","1.62","2.73"
"NIFTY OIL & GAS","29 Jan 2026","10.57","1.63","2.71"
"NIFTY OIL & GAS","28 Jan 2026","10.49","1.62","2.89"
"NIFTY OIL & GAS","27 Jan 2026","10.41","1.57","2.99"
"NIFTY OIL & GAS","23 Jan 2026","10.35","1.56","3"
"NIFTY OIL & GAS","22 Jan 2026","10.47","1.58","2.97"
"NIFTY OIL & GAS","21 Jan 2026","10.56","1.57","2.98"
"NIFTY OIL & GAS","20 Jan 2026","10.53","1.57","2.99"
"NIFTY OIL & GAS","19 Jan 2026","10.72","1.59","2.94"
"NIFTY OIL & GAS","16 Jan 2026","10.89","1.62","2.89"
"NIFTY OIL & GAS","14 Jan 2026","10.85","1.61","2.9"
"NIFTY OIL & GAS","13 Jan 2026","10.8","1.6","2.91"
"NIFTY OIL & GAS","12 Jan 2026","10.83","1.61","2.9"
"NIFTY OIL & GAS","09 Jan 2026","10.77","1.6","2.92"
"NIFTY OIL & GAS","08 Jan 2026","10.73","1.6","2.93"
"NIFTY OIL & GAS","07 Jan 2026","11.05","1.64","2.85"
"NIFTY OIL & GAS","06 Jan 2026","11.12","1.65","2.83"
"NIFTY OIL & GAS","05 Jan 2026","11.32","1.68","2.78"
"NIFTY OIL & GAS","02 Jan 2026","11.43","1.7","2.75"
"NIFTY OIL & GAS","01 Jan 2026","11.33","1.68","2.78"
"NIFTY OIL & GAS","31 Dec 2025","11.33","1.68","2.78"
"NIFTY OIL & GAS","30 Dec 2025","11.24","1.66","2.76"
"NIFTY OIL & GAS","29 Dec 2025","11.27","1.66","2.75"
"NIFTY OIL & GAS","26 Dec 2025","11.28","1.66","2.75"
"NIFTY OIL & GAS","24 Dec 2025","11.28","1.66","2.75"
"NIFTY OIL & GAS","23 Dec 2025","11.37","1.68","2.73"
"NIFTY OIL & GAS","22 Dec 2025","11.37","1.68","2.73"
"NIFTY OIL & GAS","19 Dec 2025","11.28","1.66","2.75"
"NIFTY OIL & GAS","18 Dec 2025","11.17","1.65","2.78"
"NIFTY OIL & GAS","17 Dec 2025","11.24","1.66","2.47"
"NIFTY OIL & GAS","16 Dec 2025","11.22","1.65","2.48"
"NIFTY OIL & GAS","15 Dec 2025","11.3","1.67","2.46"
"NIFTY OIL & GAS","12 Dec 2025","11.28","1.66","2.47"
"NIFTY OIL & GAS","11 Dec 2025","11.16","1.64","2.49"
"NIFTY OIL & GAS","10 Dec 2025","11.16","1.65","2.49"
"NIFTY OIL & GAS","09 Dec 2025","11.15","1.64","2.49"
"NIFTY OIL & GAS","08 Dec 2025","11.17","1.65","2.49"
"NIFTY OIL & GAS","05 Dec 2025","11.26","1.66","2.47"
"NIFTY OIL & GAS","04 Dec 2025","11.25","1.66","2.47"
"NIFTY OIL & GAS","03 Dec 2025","11.25","1.66","2.47"
"NIFTY OIL & GAS","02 Dec 2025","11.32","1.67","2.46"
"NIFTY OIL & GAS","01 Dec 2025","11.37","1.68","2.45"
"NIFTY OIL & GAS","28 Nov 2025","11.38","1.68","2.44"
"NIFTY OIL & GAS","27 Nov 2025","11.46","1.69","2.43"
"NIFTY OIL & GAS","26 Nov 2025","11.55","1.7","2.41"
"NIFTY OIL & GAS","25 Nov 2025","11.35","1.67","2.45"
"NIFTY OIL & GAS","24 Nov 2025","11.39","1.68","2.44"
"NIFTY OIL & GAS","21 Nov 2025","11.49","1.69","2.42"
"NIFTY OIL & GAS","20 Nov 2025","11.55","1.7","2.38"
"NIFTY OIL & GAS","19 Nov 2025","11.49","1.69","2.39"
"NIFTY OIL & GAS","18 Nov 2025","11.5","1.7","2.73"
"NIFTY OIL & GAS","17 Nov 2025","11.55","1.71","2.72"
"NIFTY OIL & GAS","14 Nov 2025","11.5","1.7","2.73"
"NIFTY OIL & GAS","13 Nov 2025","11.53","1.7","2.32"
"NIFTY OIL & GAS","12 Nov 2025","11.54","1.71","2.32"
"NIFTY OIL & GAS","11 Nov 2025","11.62","1.69","2.37"
"NIFTY OIL & GAS","10 Nov 2025","11.54","1.68","2.38"
"NIFTY OIL & GAS","07 Nov 2025","11.53","1.68","2.47"
"NIFTY OIL & GAS","06 Nov 2025","11.55","1.68","2.24"
"NIFTY OIL & GAS","04 Nov 2025","11.58","1.69","2.17"
"NIFTY OIL & GAS","03 Nov 2025","11.94","1.7","2.15"
"NIFTY OIL & GAS","31 Oct 2025","11.84","1.68","2.17"
"NIFTY OIL & GAS","30 Oct 2025","12.19","1.68","2.17"
"NIFTY OIL & GAS","29 Oct 2025","12.2","1.68","2.17"
"NIFTY OIL & GAS","28 Oct 2025","11.95","1.65","2.22"
"NIFTY OIL & GAS","27 Oct 2025","12.52","1.66","2.21"
"NIFTY OIL & GAS","24 Oct 2025","12.34","1.63","2.24"
"NIFTY OIL & GAS","23 Oct 2025","12.31","1.63","2.24"
"NIFTY OIL & GAS","21 Oct 2025","12.38","1.64","2.23"
"NIFTY OIL & GAS","20 Oct 2025","12.38","1.64","2.23"
"NIFTY OIL & GAS","17 Oct 2025","12.28","1.61","2.26"
"NIFTY OIL & GAS","16 Oct 2025","12.27","1.61","2.27"
"NIFTY OIL & GAS","15 Oct 2025","12.2","1.6","2.28"
"NIFTY OIL & GAS","14 Oct 2025","12.12","1.59","2.29"
"NIFTY OIL & GAS","13 Oct 2025","12.21","1.6","2.28"
"NIFTY OIL & GAS","10 Oct 2025","12.24","1.61","2.27"
"NIFTY OIL & GAS","09 Oct 2025","12.24","1.61","2.27"
"NIFTY OIL & GAS","08 Oct 2025","12.19","1.6","2.28"
"NIFTY OIL & GAS","07 Oct 2025","12.29","1.62","2.26"
"NIFTY OIL & GAS","06 Oct 2025","12.23","1.61","2.27"
"NIFTY OIL & GAS","03 Oct 2025","12.14","1.6","2.29"
"NIFTY OIL & GAS","01 Oct 2025","12.07","1.59","2.3"
"NIFTY OIL & GAS","30 Sep 2025","12.04","1.58","2.31"
"NIFTY OIL & GAS","29 Sep 2025","11.96","1.58","2.34"
"NIFTY OIL & GAS","26 Sep 2025","11.8","1.56","2.37"
"NIFTY OIL & GAS","25 Sep 2025","11.89","1.57","2.36"
"NIFTY OIL & GAS","24 Sep 2025","11.92","1.57","2.35"
"NIFTY OIL & GAS","23 Sep 2025","12","1.58","2.33"
"NIFTY OIL & GAS","22 Sep 2025","12.01","1.58","2.33"
"NIFTY OIL & GAS","19 Sep 2025","12.01","1.58","2.33"
"NIFTY OIL & GAS","18 Sep 2025","11.96","1.58","2.34"
"NIFTY OIL & GAS","17 Sep 2025","11.97","1.58","2.34"
"NIFTY OIL & GAS","16 Sep 2025","11.89","1.57","2.35"
"NIFTY OIL & GAS","15 Sep 2025","11.79","1.55","2.37"
"NIFTY OIL & GAS","12 Sep 2025","11.76","1.55","2.39"
"NIFTY OIL & GAS","11 Sep 2025","11.75","1.55","2.39"
"NIFTY OIL & GAS","10 Sep 2025","11.62","1.53","2.42"
"NIFTY OIL & GAS","09 Sep 2025","11.58","1.53","2.4"
"NIFTY OIL & GAS","08 Sep 2025","11.62","1.53","2.41"
"NIFTY OIL & GAS","05 Sep 2025","11.59","1.53","2.44"
"NIFTY OIL & GAS","04 Sep 2025","11.58","1.55","2.45"
"NIFTY OIL & GAS","03 Sep 2025","11.69","1.57","2.31"
"NIFTY OIL & GAS","02 Sep 2025","11.66","1.57","2.32"
