"IndexName","Date","P/E","P/B","Div Yield %"
"NIFTY CHEMICALS","09 Apr 2026","37.66","3.94",".64"
"NIFTY CHEMICALS","08 Apr 2026","37.59","3.94",".64"
"NIFTY CHEMICALS","07 Apr 2026","36.34","3.8",".67"
"NIFTY CHEMICALS","06 Apr 2026","36.21","3.79",".67"
"NIFTY CHEMICALS","02 Apr 2026","36.04","3.77",".67"
"NIFTY CHEMICALS","01 Apr 2026","36.34","3.8",".67"
"NIFTY CHEMICALS","30 Mar 2026","35.14","3.68",".69"
"NIFTY CHEMICALS","27 Mar 2026","35.9","3.76",".68"
"NIFTY CHEMICALS","25 Mar 2026","37.18","3.89",".65"
"NIFTY CHEMICALS","24 Mar 2026","36.29","3.79",".67"
"NIFTY CHEMICALS","23 Mar 2026","35.42","3.7",".69"
"NIFTY CHEMICALS","20 Mar 2026","36.62","3.83",".66"
"NIFTY CHEMICALS","19 Mar 2026","36.56","3.82",".66"
"NIFTY CHEMICALS","18 Mar 2026","37.66","3.94",".65"
"NIFTY CHEMICALS","17 Mar 2026","37.19","3.89",".65"
"NIFTY CHEMICALS","16 Mar 2026","36.93","3.86",".66"
"NIFTY CHEMICALS","13 Mar 2026","37.13","3.88",".65"
"NIFTY CHEMICALS","12 Mar 2026","38.15","3.99",".64"
"NIFTY CHEMICALS","11 Mar 2026","37.95","3.97",".64"
"NIFTY CHEMICALS","10 Mar 2026","38.51","4.03",".63"
"NIFTY CHEMICALS","09 Mar 2026","37.92","3.96",".64"
"NIFTY CHEMICALS","06 Mar 2026","38.73","4.05",".63"
"NIFTY CHEMICALS","05 Mar 2026","38.67","4.04",".63"
"NIFTY CHEMICALS","04 Mar 2026","38.2","3.99",".64"
"NIFTY CHEMICALS","02 Mar 2026","38.64","4.04",".63"
"NIFTY CHEMICALS","27 Feb 2026","39.17","4.09",".62"
"NIFTY CHEMICALS","26 Feb 2026","39.68","4.15",".61"
"NIFTY CHEMICALS","25 Feb 2026","39.35","4.11",".62"
"NIFTY CHEMICALS","24 Feb 2026","39.15","4.09",".62"
"NIFTY CHEMICALS","23 Feb 2026","39.57","4.14",".61"
"NIFTY CHEMICALS","20 Feb 2026","40.14","4.2",".59"
"NIFTY CHEMICALS","19 Feb 2026","40.17","4.2",".59"
"NIFTY CHEMICALS","18 Feb 2026","40.35","4.22",".59"
"NIFTY CHEMICALS","17 Feb 2026","40.29","4.21",".59"
"NIFTY CHEMICALS","16 Feb 2026","39.92","4.19",".59"
"NIFTY CHEMICALS","13 Feb 2026","39.92","4.19",".61"
"NIFTY CHEMICALS","12 Feb 2026","40.42","4.24",".6"
"NIFTY CHEMICALS","11 Feb 2026","40.83","4.28",".6"
"NIFTY CHEMICALS","10 Feb 2026","41.08","4.26",".6"
"NIFTY CHEMICALS","09 Feb 2026","40.03","4.27",".6"
"NIFTY CHEMICALS","06 Feb 2026","39.19","4.18",".61"
"NIFTY CHEMICALS","05 Feb 2026","39.2","4.18",".61"
"NIFTY CHEMICALS","04 Feb 2026","39.51","4.21",".63"
"NIFTY CHEMICALS","03 Feb 2026","38.35","4.19",".61"
"NIFTY CHEMICALS","02 Feb 2026","36.93","4.03",".64"
"NIFTY CHEMICALS","01 Feb 2026","36.61","4",".64"
"NIFTY CHEMICALS","30 Jan 2026","37.32","4.1",".63"
"NIFTY CHEMICALS","29 Jan 2026","37.09","4.08",".63"
"NIFTY CHEMICALS","28 Jan 2026","37.41","4.11",".62"
"NIFTY CHEMICALS","27 Jan 2026","36.67","4.02",".64"
"NIFTY CHEMICALS","23 Jan 2026","36.75","4.03",".62"
"NIFTY CHEMICALS","22 Jan 2026","37.06","4.06",".61"
"NIFTY CHEMICALS","21 Jan 2026","36.7","3.99",".62"
"NIFTY CHEMICALS","20 Jan 2026","37.5","4.08",".61"
"NIFTY CHEMICALS","19 Jan 2026","38.7","4.2",".59"
"NIFTY CHEMICALS","16 Jan 2026","39.06","4.24",".59"
"NIFTY CHEMICALS","14 Jan 2026","39.11","4.24",".61"
"NIFTY CHEMICALS","13 Jan 2026","39.12","4.24",".61"
"NIFTY CHEMICALS","12 Jan 2026","39.01","4.23",".61"
"NIFTY CHEMICALS","09 Jan 2026","38.9","4.22",".61"
"NIFTY CHEMICALS","08 Jan 2026","39.35","4.27",".61"
"NIFTY CHEMICALS","07 Jan 2026","39.84","4.32",".6"
"NIFTY CHEMICALS","06 Jan 2026","39.5","4.28",".61"
"NIFTY CHEMICALS","05 Jan 2026","39.74","4.31",".6"
"NIFTY CHEMICALS","02 Jan 2026","39.51","4.28",".61"
"NIFTY CHEMICALS","01 Jan 2026","39.35","4.27",".61"
"NIFTY CHEMICALS","31 Dec 2025","39.51","4.28",".61"
"NIFTY CHEMICALS","30 Dec 2025","38.95","4.22",".62"
"NIFTY CHEMICALS","29 Dec 2025","39.22","4.25",".61"
"NIFTY CHEMICALS","26 Dec 2025","39.26","4.25",".61"
"NIFTY CHEMICALS","24 Dec 2025","39.26","4.25",".61"
"NIFTY CHEMICALS","23 Dec 2025","39.5","4.28",".61"
"NIFTY CHEMICALS","22 Dec 2025","39.29","4.25",".61"
"NIFTY CHEMICALS","19 Dec 2025","38.74","4.19",".62"
"NIFTY CHEMICALS","18 Dec 2025","38.19","4.13",".63"
"NIFTY CHEMICALS","17 Dec 2025","38.32","4.15",".63"
"NIFTY CHEMICALS","16 Dec 2025","38.6","4.18",".62"
"NIFTY CHEMICALS","15 Dec 2025","38.9","4.21",".62"
"NIFTY CHEMICALS","12 Dec 2025","38.73","4.19",".62"
"NIFTY CHEMICALS","11 Dec 2025","38.47","4.16",".62"
"NIFTY CHEMICALS","10 Dec 2025","38.33","4.15",".63"
"NIFTY CHEMICALS","09 Dec 2025","38.31","4.15",".63"
"NIFTY CHEMICALS","08 Dec 2025","37.93","4.1",".63"
"NIFTY CHEMICALS","05 Dec 2025","38.69","4.19",".62"
"NIFTY CHEMICALS","04 Dec 2025","38.62","4.18",".62"
"NIFTY CHEMICALS","03 Dec 2025","38.44","4.16",".62"
"NIFTY CHEMICALS","02 Dec 2025","38.67","4.18",".62"
"NIFTY CHEMICALS","01 Dec 2025","38.96","4.22",".62"
"NIFTY CHEMICALS","28 Nov 2025","39.08","4.23",".61"
"NIFTY CHEMICALS","27 Nov 2025","39.04","4.22",".65"
"NIFTY CHEMICALS","26 Nov 2025","39.01","4.22",".65"
"NIFTY CHEMICALS","25 Nov 2025","38.76","4.2",".98"
"NIFTY CHEMICALS","24 Nov 2025","38.72","4.19",".98"
"NIFTY CHEMICALS","21 Nov 2025","39.23","4.25",".97"
"NIFTY CHEMICALS","20 Nov 2025","39.4","4.28",".96"
"NIFTY CHEMICALS","19 Nov 2025","39.24","4.26",".97"
"NIFTY CHEMICALS","18 Nov 2025","39.31","4.27",".99"
"NIFTY CHEMICALS","17 Nov 2025","39.55","4.3",".98"
"NIFTY CHEMICALS","14 Nov 2025","39.15","4.27",".99"
"NIFTY CHEMICALS","13 Nov 2025","39.5","4.3",".95"
"NIFTY CHEMICALS","12 Nov 2025","39.48","4.32",".94"
"NIFTY CHEMICALS","11 Nov 2025","39.29","4.3",".95"
"NIFTY CHEMICALS","10 Nov 2025","39.23","4.29",".93"
"NIFTY CHEMICALS","07 Nov 2025","39.36","4.29",".93"
"NIFTY CHEMICALS","06 Nov 2025","43.15","4.28",".93"
"NIFTY CHEMICALS","04 Nov 2025","43.77","4.32",".92"
"NIFTY CHEMICALS","03 Nov 2025","43.94","4.34",".92"
"NIFTY CHEMICALS","31 Oct 2025","43.42","4.29",".93"
"NIFTY CHEMICALS","30 Oct 2025","43.87","4.3",".93"
"NIFTY CHEMICALS","29 Oct 2025","44.28","4.33",".92"
"NIFTY CHEMICALS","28 Oct 2025","43.96","4.3",".93"
"NIFTY CHEMICALS","27 Oct 2025","44.32","4.29",".93"
"NIFTY CHEMICALS","24 Oct 2025","44.29","4.29",".9"
"NIFTY CHEMICALS","23 Oct 2025","44.33","4.29",".9"
"NIFTY CHEMICALS","21 Oct 2025","44.69","4.32",".89"
"NIFTY CHEMICALS","20 Oct 2025","44.55","4.31",".89"
"NIFTY CHEMICALS","17 Oct 2025","44.64","4.31",".89"
"NIFTY CHEMICALS","16 Oct 2025","44.74","4.32",".89"
"NIFTY CHEMICALS","15 Oct 2025","44.28","4.28",".9"
"NIFTY CHEMICALS","14 Oct 2025","44.08","4.26",".9"
"NIFTY CHEMICALS","13 Oct 2025","44.41","4.29",".9"
"NIFTY CHEMICALS","10 Oct 2025","44.47","4.3",".9"
"NIFTY CHEMICALS","09 Oct 2025","44.38","4.29",".9"
"NIFTY CHEMICALS","08 Oct 2025","44.21","4.27",".9"
"NIFTY CHEMICALS","07 Oct 2025","44.35","4.28",".9"
"NIFTY CHEMICALS","06 Oct 2025","44.56","4.3",".9"
"NIFTY CHEMICALS","03 Oct 2025","44.42","4.29",".9"
"NIFTY CHEMICALS","01 Oct 2025","43.97","4.25",".91"
"NIFTY CHEMICALS","30 Sep 2025","43.49","4.2",".92"
"NIFTY CHEMICALS","29 Sep 2025","39.35","3.89",".96"
"NIFTY CHEMICALS","26 Sep 2025","39.49","3.91",".96"
"NIFTY CHEMICALS","25 Sep 2025","40.4","4",".93"
"NIFTY CHEMICALS","24 Sep 2025","40.64","4.02",".93"
"NIFTY CHEMICALS","23 Sep 2025","40.64","4.02",".93"
"NIFTY CHEMICALS","22 Sep 2025","41.04","4.06",".92"
"NIFTY CHEMICALS","19 Sep 2025","41.37","4.09",".91"
"NIFTY CHEMICALS","18 Sep 2025","41.43","4.1",".91"
"NIFTY CHEMICALS","17 Sep 2025","41.71","4.13",".91"
"NIFTY CHEMICALS","16 Sep 2025","41.36","4.09",".91"
"NIFTY CHEMICALS","15 Sep 2025","41.1","4.07",".92"
"NIFTY CHEMICALS","12 Sep 2025","41.07","4.09",".92"
"NIFTY CHEMICALS","11 Sep 2025","41.12","4.09",".92"
"NIFTY CHEMICALS","10 Sep 2025","41.02","4.08",".92"
"NIFTY CHEMICALS","09 Sep 2025","40.82","4.06",".93"
"NIFTY CHEMICALS","08 Sep 2025","40.59","4.04",".93"
"NIFTY CHEMICALS","05 Sep 2025","40.46","4.03",".97"
"NIFTY CHEMICALS","04 Sep 2025","40.93","4.07",".96"
"NIFTY CHEMICALS","03 Sep 2025","41.42","4.12",".95"
"NIFTY CHEMICALS","02 Sep 2025","41.05","4.08",".96"
