"IndexName","Date","P/E","P/B","Div Yield %"
"NIFTY FMCG","20 Mar 2026","33.9","8.33","1.75"
"NIFTY FMCG","19 Mar 2026","33.8","8.3","1.75"
"NIFTY FMCG","18 Mar 2026","34.68","8.52","1.71"
"NIFTY FMCG","17 Mar 2026","34.69","8.52","1.71"
"NIFTY FMCG","16 Mar 2026","34.96","8.68","1.7"
"NIFTY FMCG","13 Mar 2026","34.56","8.58","1.72"
"NIFTY FMCG","12 Mar 2026","34.76","8.63","1.71"
"NIFTY FMCG","11 Mar 2026","35.38","8.78","1.68"
"NIFTY FMCG","10 Mar 2026","35.78","8.88","1.66"
"NIFTY FMCG","09 Mar 2026","35.48","8.81","1.67"
"NIFTY FMCG","06 Mar 2026","36.04","8.95","1.65"
"NIFTY FMCG","05 Mar 2026","36.06","8.95","1.64"
"NIFTY FMCG","04 Mar 2026","35.92","8.91","1.65"
"NIFTY FMCG","02 Mar 2026","36.6","9.09","1.62"
"NIFTY FMCG","27 Feb 2026","36.89","9.16","1.61"
"NIFTY FMCG","26 Feb 2026","37.52","9.31","1.58"
"NIFTY FMCG","25 Feb 2026","37.58","9.33","1.58"
"NIFTY FMCG","24 Feb 2026","37.67","9.35","1.57"
"NIFTY FMCG","23 Feb 2026","37.69","9.35","1.57"
"NIFTY FMCG","20 Feb 2026","37.42","9.29","1.58"
"NIFTY FMCG","19 Feb 2026","37.21","9.24","1.59"
"NIFTY FMCG","18 Feb 2026","37.88","9.4","1.57"
"NIFTY FMCG","17 Feb 2026","37.43","9.29","1.58"
"NIFTY FMCG","16 Feb 2026","37.1","9.21","1.6"
"NIFTY FMCG","13 Feb 2026","36.37","9.13","1.61"
"NIFTY FMCG","12 Feb 2026","37.18","9.31","1.58"
"NIFTY FMCG","11 Feb 2026","37.44","9.36","2.14"
"NIFTY FMCG","10 Feb 2026","37.42","9.35","2.14"
"NIFTY FMCG","09 Feb 2026","37.36","9.34","2.13"
"NIFTY FMCG","06 Feb 2026","37.24","9.31","2.2"
"NIFTY FMCG","05 Feb 2026","36.44","9.1","2.2"
"NIFTY FMCG","04 Feb 2026","36.61","9.14","2.2"
"NIFTY FMCG","03 Feb 2026","36.74","9.17","2.2"
"NIFTY FMCG","02 Feb 2026","36.61","9.14","2.22"
"NIFTY FMCG","01 Feb 2026","36.19","9.03","2.25"
"NIFTY FMCG","30 Jan 2026","37.4","9.24","2.2"
"NIFTY FMCG","29 Jan 2026","36.9","9.12","2.21"
"NIFTY FMCG","28 Jan 2026","37.36","9.2","2.19"
"NIFTY FMCG","27 Jan 2026","37.62","9.27","2.17"
"NIFTY FMCG","23 Jan 2026","37.9","9.32","2.14"
"NIFTY FMCG","22 Jan 2026","38.13","9.38","2.13"
"NIFTY FMCG","21 Jan 2026","37.75","9.28","2.15"
"NIFTY FMCG","20 Jan 2026","37.98","9.33","2.14"
"NIFTY FMCG","19 Jan 2026","38.55","9.47","2.11"
"NIFTY FMCG","16 Jan 2026","38.3","9.41","2.12"
"NIFTY FMCG","14 Jan 2026","38.38","9.43","2.12"
"NIFTY FMCG","13 Jan 2026","38.61","9.49","2.11"
"NIFTY FMCG","12 Jan 2026","38.74","9.52","2.1"
"NIFTY FMCG","09 Jan 2026","38.51","9.46","2.11"
"NIFTY FMCG","08 Jan 2026","38.93","9.57","2.09"
"NIFTY FMCG","07 Jan 2026","39.29","9.65","2.07"
"NIFTY FMCG","06 Jan 2026","39.34","9.67","2.07"
"NIFTY FMCG","05 Jan 2026","39.25","9.64","2.07"
"NIFTY FMCG","02 Jan 2026","38.98","9.58","2.09"
"NIFTY FMCG","01 Jan 2026","39.45","9.69","2.06"
"NIFTY FMCG","31 Dec 2025","40.74","10.01","2"
"NIFTY FMCG","30 Dec 2025","40.3","9.92","2.02"
"NIFTY FMCG","29 Dec 2025","40.41","9.94","2.01"
"NIFTY FMCG","26 Dec 2025","40.37","9.93","2.02"
"NIFTY FMCG","24 Dec 2025","40.36","9.93","2.02"
"NIFTY FMCG","23 Dec 2025","40.53","9.97","2.01"
"NIFTY FMCG","22 Dec 2025","40.32","9.92","2.02"
"NIFTY FMCG","19 Dec 2025","40.11","9.87","2.03"
"NIFTY FMCG","18 Dec 2025","39.94","9.83","2.04"
"NIFTY FMCG","17 Dec 2025","39.98","9.84","2.04"
"NIFTY FMCG","16 Dec 2025","40.17","9.89","2.03"
"NIFTY FMCG","15 Dec 2025","40.18","9.89","2.03"
"NIFTY FMCG","12 Dec 2025","39.9","9.82","2.04"
"NIFTY FMCG","11 Dec 2025","39.99","9.84","2.03"
"NIFTY FMCG","10 Dec 2025","39.91","9.82","2.04"
"NIFTY FMCG","09 Dec 2025","39.92","9.82","2.04"
"NIFTY FMCG","08 Dec 2025","39.94","9.83","2.04"
"NIFTY FMCG","05 Dec 2025","40.42","9.95","2.01"
"NIFTY FMCG","04 Dec 2025","40.43","9.95","2.01"
"NIFTY FMCG","03 Dec 2025","40.24","9.9","2.02"
"NIFTY FMCG","02 Dec 2025","40.56","9.98","2.01"
"NIFTY FMCG","01 Dec 2025","40.64","10","2"
"NIFTY FMCG","28 Nov 2025","40.71","10.02","2"
"NIFTY FMCG","27 Nov 2025","40.62","10","2"
"NIFTY FMCG","26 Nov 2025","40.6","9.99","2"
"NIFTY FMCG","25 Nov 2025","40.31","9.92","2.02"
"NIFTY FMCG","24 Nov 2025","40.37","9.94","2.02"
"NIFTY FMCG","21 Nov 2025","40.64","10","2"
"NIFTY FMCG","20 Nov 2025","40.59","9.99","2"
"NIFTY FMCG","19 Nov 2025","40.55","9.98","2.01"
"NIFTY FMCG","18 Nov 2025","40.54","9.98","2.01"
"NIFTY FMCG","17 Nov 2025","40.77","10.03","2"
"NIFTY FMCG","14 Nov 2025","40.68","10.01","2.01"
"NIFTY FMCG","13 Nov 2025","40.45","9.95","2.01"
"NIFTY FMCG","12 Nov 2025","40.66","10.01","2"
"NIFTY FMCG","11 Nov 2025","40.66","10","2"
"NIFTY FMCG","10 Nov 2025","40.48","9.97","2"
"NIFTY FMCG","07 Nov 2025","40.55","9.99","2.01"
"NIFTY FMCG","06 Nov 2025","40.84","10.04","1.83"
"NIFTY FMCG","04 Nov 2025","40.95","10.06","2.04"
"NIFTY FMCG","03 Nov 2025","41.28","10.12","2.07"
"NIFTY FMCG","31 Oct 2025","41.32","10.13","2.04"
"NIFTY FMCG","30 Oct 2025","41.74","10.15","2.05"
"NIFTY FMCG","29 Oct 2025","41.94","10.2","2.04"
"NIFTY FMCG","28 Oct 2025","41.56","10.11","2.06"
"NIFTY FMCG","27 Oct 2025","41.8","10.17","2.05"
"NIFTY FMCG","24 Oct 2025","41.74","10.15","2.05"
"NIFTY FMCG","23 Oct 2025","42.06","10.23","2.04"
"NIFTY FMCG","21 Oct 2025","41.94","10.2","2.04"
"NIFTY FMCG","20 Oct 2025","41.93","10.2","2.04"
"NIFTY FMCG","17 Oct 2025","41.95","10.2","2.04"
"NIFTY FMCG","16 Oct 2025","41.3","10.06","2.07"
"NIFTY FMCG","15 Oct 2025","40.48","9.87","2.11"
"NIFTY FMCG","14 Oct 2025","40.08","9.77","2.13"
"NIFTY FMCG","13 Oct 2025","40.28","9.82","2.12"
"NIFTY FMCG","10 Oct 2025","40.64","9.9","2.1"
"NIFTY FMCG","09 Oct 2025","40.45","9.86","2.11"
"NIFTY FMCG","08 Oct 2025","40.29","9.82","2.12"
"NIFTY FMCG","07 Oct 2025","40.49","9.87","2.11"
"NIFTY FMCG","06 Oct 2025","40.71","9.92","2.1"
"NIFTY FMCG","03 Oct 2025","40.79","9.94","2.09"
"NIFTY FMCG","01 Oct 2025","40.74","9.93","2.1"
"NIFTY FMCG","30 Sep 2025","40.45","9.86","2.11"
"NIFTY FMCG","29 Sep 2025","41.19","9.97","2.07"
"NIFTY FMCG","26 Sep 2025","41.11","9.95","2.08"
"NIFTY FMCG","25 Sep 2025","41.31","10","2.07"
"NIFTY FMCG","24 Sep 2025","41.51","10.05","2.06"
"NIFTY FMCG","23 Sep 2025","41.44","10.03","2.06"
"NIFTY FMCG","22 Sep 2025","41.98","10.16","2.03"
"NIFTY FMCG","19 Sep 2025","42.18","10.69","2.02"
"NIFTY FMCG","18 Sep 2025","42.37","10.74","2.01"
"NIFTY FMCG","17 Sep 2025","42.22","10.7","2.02"
"NIFTY FMCG","16 Sep 2025","42.28","10.72","2.02"
"NIFTY FMCG","15 Sep 2025","42.39","10.75","2.01"
"NIFTY FMCG","12 Sep 2025","42.4","10.75","2.01"
"NIFTY FMCG","11 Sep 2025","42.7","10.82","2"
"NIFTY FMCG","10 Sep 2025","42.62","10.8","2"
"NIFTY FMCG","09 Sep 2025","42.35","10.74","2.02"
"NIFTY FMCG","08 Sep 2025","42.11","10.67","2.03"
"NIFTY FMCG","05 Sep 2025","42.2","10.7","2.02"
"NIFTY FMCG","04 Sep 2025","42.81","10.85","1.99"
"NIFTY FMCG","03 Sep 2025","42.71","10.83","2"
"NIFTY FMCG","02 Sep 2025","42.58","10.79","2"
